power,memory Used,u_gpu,u_memory
166.71,387.0,100.0,30.0
166.48,387.0,100.0,30.0
51.66,339.0,91.0,27.0
39.94,48.0,0.0,0.0
165.36,387.0,35.0,9.0
166.19,387.0,100.0,30.0
166.61,387.0,100.0,29.0
163.82,387.0,100.0,29.0
166.71,387.0,100.0,30.0
166.48,387.0,100.0,30.0
51.66,339.0,91.0,27.0
39.94,48.0,0.0,0.0
165.36,387.0,35.0,9.0
166.19,387.0,100.0,30.0
166.61,387.0,100.0,29.0
163.82,387.0,100.0,29.0
166.71,387.0,100.0,30.0
166.48,387.0,100.0,30.0
51.66,339.0,91.0,27.0
39.94,48.0,0.0,0.0
165.36,387.0,35.0,9.0
166.19,387.0,100.0,30.0
166.61,387.0,100.0,29.0
163.82,387.0,100.0,29.0
166.71,387.0,100.0,30.0
166.48,387.0,100.0,30.0
51.66,339.0,91.0,27.0
39.94,48.0,0.0,0.0
165.36,387.0,35.0,9.0
166.19,387.0,100.0,30.0
166.61,387.0,100.0,29.0
163.82,387.0,100.0,29.0
166.71,387.0,100.0,30.0
166.48,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.94,48.0,0.0,0.0
165.36,387.0,35.0,9.0
166.19,387.0,100.0,30.0
166.61,387.0,100.0,29.0
163.82,387.0,100.0,29.0
166.71,387.0,100.0,30.0
166.48,387.0,100.0,30.0
51.66,339.0,91.0,27.0
39.94,48.0,0.0,0.0
165.36,387.0,35.0,9.0
166.19,387.0,100.0,30.0
166.61,387.0,100.0,29.0
163.82,387.0,100.0,29.0
166.71,387.0,100.0,30.0
166.48,387.0,100.0,30.0
51.66,339.0,91.0,27.0
39.94,48.0,0.0,0.0
165.36,387.0,35.0,9.0
166.19,387.0,100.0,30.0
166.61,387.0,100.0,29.0
163.82,387.0,100.0,29.0
166.71,387.0,100.0,30.0
166.48,387.0,100.0,30.0
51.66,339.0,91.0,27.0
39.94,48.0,0.0,0.0
165.36,387.0,35.0,9.0
166.19,387.0,100.0,30.0
166.61,387.0,100.0,29.0
163.82,387.0,100.0,29.0
166.71,387.0,100.0,30.0
166.48,387.0,100.0,30.0
51.66,339.0,91.0,27.0
39.94,48.0,0.0,0.0
165.36,387.0,35.0,9.0
166.19,387.0,100.0,30.0
166.61,387.0,100.0,29.0
163.82,387.0,100.0,29.0
166.71,387.0,100.0,30.0
166.48,387.0,100.0,30.0
51.66,339.0,91.0,27.0
39.94,48.0,0.0,0.0
165.36,387.0,35.0,9.0
166.19,387.0,100.0,30.0
166.61,387.0,100.0,29.0
163.82,387.0,100.0,29.0
166.71,387.0,100.0,30.0
166.48,387.0,100.0,30.0
51.66,339.0,91.0,27.0
39.94,48.0,0.0,0.0
165.36,387.0,35.0,9.0
166.19,387.0,100.0,30.0
166.61,387.0,100.0,29.0
163.82,387.0,100.0,29.0
166.71,387.0,100.0,30.0
166.48,387.0,100.0,30.0
51.66,339.0,91.0,27.0
39.94,48.0,0.0,0.0
165.36,387.0,35.0,9.0
166.19,387.0,100.0,30.0
166.61,387.0,100.0,29.0
163.82,387.0,100.0,29.0
166.71,387.0,100.0,30.0
166.48,387.0,100.0,30.0
51.66,339.0,91.0,27.0
39.94,48.0,0.0,0.0
165.36,387.0,35.0,9.0
166.19,387.0,100.0,30.0
166.61,387.0,100.0,29.0
163.82,387.0,100.0,29.0
166.71,387.0,100.0,30.0
166.48,387.0,100.0,30.0
51.66,339.0,91.0,27.0
39.94,48.0,0.0,0.0
165.36,387.0,35.0,9.0
166.19,387.0,100.0,30.0
166.61,387.0,100.0,29.0
163.82,387.0,100.0,29.0
166.71,387.0,100.0,30.0
166.48,387.0,100.0,30.0
51.66,339.0,91.0,27.0
39.94,48.0,0.0,0.0
165.36,387.0,35.0,9.0
166.19,387.0,100.0,30.0
166.61,387.0,100.0,29.0
163.82,387.0,100.0,29.0
166.71,387.0,100.0,30.0
166.48,387.0,100.0,30.0
51.66,339.0,91.0,27.0
39.94,48.0,0.0,0.0
165.36,387.0,35.0,9.0
166.19,387.0,100.0,30.0
166.61,387.0,100.0,29.0
163.82,387.0,100.0,29.0
166.71,387.0,100.0,30.0
166.48,387.0,100.0,30.0
51.66,339.0,91.0,27.0
39.94,48.0,0.0,0.0
165.36,387.0,35.0,9.0
166.19,387.0,100.0,30.0
166.61,387.0,100.0,29.0
163.82,387.0,100.0,29.0
166.71,387.0,100.0,30.0
166.48,387.0,100.0,30.0
51.66,339.0,91.0,27.0
39.94,48.0,0.0,0.0
165.36,387.0,35.0,9.0
166.19,387.0,100.0,30.0
166.61,387.0,100.0,29.0
163.82,387.0,100.0,29.0
166.71,387.0,100.0,30.0
166.48,387.0,100.0,30.0
51.66,339.0,91.0,27.0
39.94,48.0,0.0,0.0
165.36,387.0,35.0,9.0
166.19,387.0,100.0,30.0
166.61,387.0,100.0,29.0
163.82,387.0,100.0,29.0
166.71,387.0,100.0,30.0
166.48,387.0,100.0,30.0
51.66,339.0,91.0,27.0
39.94,48.0,0.0,0.0
165.36,387.0,35.0,9.0
166.19,387.0,100.0,30.0
166.61,387.0,100.0,29.0
163.82,387.0,100.0,29.0
166.71,387.0,100.0,30.0
166.48,387.0,100.0,30.0
51.66,339.0,91.0,27.0
39.94,48.0,0.0,0.0
165.36,387.0,35.0,9.0
166.19,387.0,100.0,30.0
166.61,387.0,100.0,29.0
163.82,387.0,100.0,29.0
166.71,387.0,100.0,30.0
166.48,387.0,100.0,30.0
51.66,339.0,91.0,27.0
39.94,48.0,0.0,0.0
165.36,387.0,35.0,9.0
166.19,387.0,100.0,30.0
166.61,387.0,100.0,29.0
163.82,387.0,100.0,29.0
166.71,387.0,100.0,30.0
166.48,387.0,100.0,30.0
51.66,339.0,91.0,27.0
39.94,48.0,0.0,0.0
165.36,387.0,35.0,9.0
166.19,387.0,100.0,30.0
166.61,387.0,100.0,29.0
163.82,387.0,100.0,29.0
166.71,387.0,100.0,30.0
166.48,387.0,100.0,30.0
51.66,339.0,91.0,27.0
39.94,48.0,0.0,0.0
165.36,387.0,35.0,9.0
166.19,387.0,100.0,30.0
166.61,387.0,100.0,29.0
163.82,387.0,100.0,29.0
166.71,387.0,100.0,30.0
166.48,387.0,100.0,30.0
51.66,339.0,91.0,27.0
39.94,48.0,0.0,0.0
165.36,387.0,35.0,9.0
166.19,387.0,100.0,30.0
166.61,387.0,100.0,29.0
163.82,387.0,100.0,29.0
166.71,387.0,100.0,30.0
166.48,387.0,100.0,30.0
51.66,339.0,91.0,27.0
39.94,48.0,0.0,0.0
165.36,387.0,35.0,9.0
166.19,387.0,100.0,30.0
166.61,387.0,100.0,29.0
163.82,387.0,100.0,29.0
166.71,387.0,100.0,30.0
166.48,387.0,100.0,30.0
51.66,339.0,91.0,27.0
39.94,48.0,0.0,0.0
165.36,387.0,35.0,9.0
166.19,387.0,100.0,30.0
166.61,387.0,100.0,29.0
163.82,387.0,100.0,29.0
166.71,387.0,100.0,30.0
166.48,387.0,100.0,30.0
51.66,339.0,91.0,27.0
39.94,48.0,0.0,0.0
165.36,387.0,35.0,9.0
166.19,387.0,100.0,30.0
166.61,387.0,100.0,29.0
163.82,387.0,100.0,29.0
166.71,387.0,100.0,30.0
166.48,387.0,100.0,30.0
51.66,339.0,91.0,27.0
39.94,48.0,0.0,0.0
165.36,387.0,35.0,9.0
166.19,387.0,100.0,30.0
166.61,387.0,100.0,29.0
163.82,387.0,100.0,29.0
166.71,387.0,100.0,30.0
166.48,387.0,100.0,30.0
51.66,339.0,91.0,27.0
39.94,48.0,0.0,0.0
165.36,387.0,35.0,9.0
166.19,387.0,100.0,30.0
166.61,387.0,100.0,29.0
163.82,387.0,100.0,29.0
166.71,387.0,100.0,30.0
166.48,387.0,100.0,30.0
51.66,339.0,91.0,27.0
39.94,48.0,0.0,0.0
165.36,387.0,35.0,9.0
166.19,387.0,100.0,30.0
166.61,387.0,100.0,29.0
163.82,387.0,100.0,29.0
166.71,387.0,100.0,30.0
166.48,387.0,100.0,30.0
51.66,339.0,91.0,27.0
39.94,48.0,0.0,0.0
165.36,387.0,35.0,9.0
166.19,387.0,100.0,30.0
166.61,387.0,100.0,29.0
163.82,387.0,100.0,29.0
166.71,387.0,100.0,30.0
166.48,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.95,22.0,0.0,0.0
164.56,387.0,35.0,9.0
166.22,387.0,100.0,30.0
165.65,387.0,100.0,29.0
165.91,387.0,100.0,29.0
166.41,387.0,100.0,29.0
165.93,387.0,100.0,30.0
166.14,387.0,100.0,30.0
39.94,48.0,0.0,0.0
165.36,387.0,35.0,9.0
166.19,387.0,100.0,30.0
166.61,387.0,100.0,29.0
163.82,387.0,100.0,29.0
166.71,387.0,100.0,30.0
166.48,387.0,100.0,30.0
51.66,339.0,91.0,27.0
39.94,48.0,0.0,0.0
165.36,387.0,35.0,9.0
166.19,387.0,100.0,30.0
166.61,387.0,100.0,29.0
163.82,387.0,100.0,29.0
166.71,387.0,100.0,30.0
166.48,387.0,100.0,30.0
51.66,339.0,91.0,27.0
39.94,48.0,0.0,0.0
165.36,387.0,35.0,9.0
166.19,387.0,100.0,30.0
166.61,387.0,100.0,29.0
163.82,387.0,100.0,29.0
166.71,387.0,100.0,30.0
166.48,387.0,100.0,30.0
51.66,339.0,91.0,27.0
39.94,48.0,0.0,0.0
165.36,387.0,35.0,9.0
166.19,387.0,100.0,30.0
166.61,387.0,100.0,29.0
163.82,387.0,100.0,29.0
166.71,387.0,100.0,30.0
166.48,387.0,100.0,30.0
51.66,339.0,91.0,27.0
39.94,48.0,0.0,0.0
165.36,387.0,35.0,9.0
166.19,387.0,100.0,30.0
166.61,387.0,100.0,29.0
163.82,387.0,100.0,29.0
166.71,387.0,100.0,30.0
166.48,387.0,100.0,30.0
51.66,339.0,91.0,27.0
39.94,48.0,0.0,0.0
165.36,387.0,35.0,9.0
166.19,387.0,100.0,30.0
166.61,387.0,100.0,29.0
163.82,387.0,100.0,29.0
166.71,387.0,100.0,30.0
166.48,387.0,100.0,30.0
51.66,339.0,91.0,27.0
39.94,48.0,0.0,0.0
165.36,387.0,35.0,9.0
166.19,387.0,100.0,30.0
166.61,387.0,100.0,29.0
163.82,387.0,100.0,29.0
166.71,387.0,100.0,30.0
166.48,387.0,100.0,30.0
51.66,339.0,91.0,27.0
39.94,48.0,0.0,0.0
165.36,387.0,35.0,9.0
166.19,387.0,100.0,30.0
166.61,387.0,100.0,29.0
163.82,387.0,100.0,29.0
166.71,387.0,100.0,30.0
166.48,387.0,100.0,30.0
51.66,339.0,91.0,27.0
39.94,48.0,0.0,0.0
165.36,387.0,35.0,9.0
166.19,387.0,100.0,30.0
166.61,387.0,100.0,29.0
163.82,387.0,100.0,29.0
166.71,387.0,100.0,30.0
166.48,387.0,100.0,30.0
51.66,339.0,91.0,27.0
39.94,48.0,0.0,0.0
165.36,387.0,35.0,9.0
166.19,387.0,100.0,30.0
166.61,387.0,100.0,29.0
163.82,387.0,100.0,29.0
166.71,387.0,100.0,30.0
166.48,387.0,100.0,30.0
51.66,339.0,91.0,27.0
39.94,48.0,0.0,0.0
165.36,387.0,35.0,9.0
166.19,387.0,100.0,30.0
166.61,387.0,100.0,29.0
163.82,387.0,100.0,29.0
166.71,387.0,100.0,30.0
166.48,387.0,100.0,30.0
51.66,339.0,91.0,27.0
39.94,48.0,0.0,0.0
