start,duration,threads_x,threads_y,threads_z
0.54036,4.7e-05,1048576.0,1.0,1.0
0.540407,4e-05,1048576.0,1.0,1.0
0.540449,4.2e-05,1048576.0,1.0,1.0
0.540491,4.2e-05,1048576.0,1.0,1.0
0.540535,4.2e-05,1048576.0,1.0,1.0
0.540578,4.2e-05,1048576.0,1.0,1.0
0.540621,5.7e-05,1048576.0,1.0,1.0
0.540679,4.2e-05,1048576.0,1.0,1.0
0.540722,4e-05,1048576.0,1.0,1.0
0.540763,4.2e-05,1048576.0,1.0,1.0
0.540805,4.2e-05,1048576.0,1.0,1.0
0.540848,4.3e-05,1048576.0,1.0,1.0
0.540892,4.2e-05,1048576.0,1.0,1.0
0.540934,5.7e-05,1048576.0,1.0,1.0
0.540992,9.1e-05,32768.0,1.0,1.0
0.541084,4.1e-05,1048576.0,1.0,1.0
0.541126,4.1e-05,1048576.0,1.0,1.0
0.541168,4.2e-05,1048576.0,1.0,1.0
0.541211,4.2e-05,1048576.0,1.0,1.0
0.541254,4.2e-05,1048576.0,1.0,1.0
0.541297,4.2e-05,1048576.0,1.0,1.0
0.54134,5.6e-05,1048576.0,1.0,1.0
